laufkont,laufzeit,moral,verw,hoehe,sparkont,beszeit,rate,famges,buerge,wohnzeit,verm,alter,weitkred,wohn,bishkred,beruf,pers,telef,gastarb,kredit,mixed_type_col
1.0,36.0,3.0,9.0,2145.0,1.0,4.0,2.0,3.0,1.0,1.0,3.0,24.0,3.0, 2.0 ,2.0,3.0,2.0,2.0,2.0,0.0,unknown
1.0,36.0,2.0,0.0,1842.0,1.0,2.0,4.0,2.0,1.0,4.0,3.0,34.0,3.0,2.0,1.0,3.0,2.0, 2.0 ,2.0,,456
2.0,18.0,3.0,2.0,4297.0,1.0,5.0,4.0,1.0,1.0,3.0,4.0,40.0,3.0,2.0,1.0,4.0,2.0, 2.0 ,2.0,0.0,925
1.0,6.0,4.0,2.0,3384.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,44.0,3.0,1.0,1.0,4.0,2.0, 2.0 ,2.0,0.0,
2.0,18.0,4.0,3.0,1245.0,1.0,3.0,4.0,4.0,1.0,2.0,3.0,33.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,
4.0,15.0,2.0,6.0,4623.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,40.0,3.0,2.0,1.0,4.0,2.0,2.0,,0.0,863
2.0,30.0,4.0,46.0,8386.0,1.0,,2.0, 3.0 ,1.0,2.0,2.0,49.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,998
1.0,24.0,3.0,3.0,1024.0,1.0,2.0,4.0,4.0,33.0,4.0,1.0, 48.0 ,2.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,557
2.0,36.0,2.0,0.0,14318.0,1.0,5.0,4.0,3.0,1.0,2.0,4.0,57.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,0.0,374
,6.0,1.0,6.0,433.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,24.0,1.0,1.0,1.0,3.0,1.0, 1.0 ,2.0,0.0,61
1.0, 12.0 ,1.0,3.0,2149.0,1.0,3.0,4.0, 1.0 ,1.0,1.0,4.0,29.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,0.0,unknown
4.0,24.0,2.0,3.0,2397.0,3.0,5.0,3.0,3.0,1.0,2.0,3.0,35.0,1.0,632.0,2.0,3.0,2.0,2.0,2.0,0.0,unknown
2.0,,1.0, 0.0 ,931.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,32.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0, 0.0 ,10
2.0,15.0,3.0,5.0,1512.0,4.0,3.0,3.0,4.0,1.0,3.0,2.0,61.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,802
2.0,24.0,0.0, 9.0 ,4241.0,1.0,3.0,1.0,3.0,1.0,4.0,invalid,36.0,3.0,2.0,3.0,2.0, 2.0 ,2.0,2.0,0.0,424
2.0,24.0,4.0,2.0,4736.0,1.0,2.0,2.0,2.0,1.0,4.0,3.0,25.0,1.0,2.0, 1.0 , 2.0 ,2.0,1.0,2.0,0.0,552
2.0,15.0,0.0,0.0,1778.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,26.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,bad
3.0,15.0,2.0,3.0,2327.0,1.0,2.0,error,2.0,1.0,3.0,1.0,25.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,329
1.0,24.0,1.0,2.0,6872.0,1.0,2.0,2.0,1.0, 1.0 ,1.0,2.0,55.0,1.0,2.0,1.0,3.0,2.0, 2.0 ,2.0,0.0,816
1.0,12.0,2.0,6.0,795.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,53.0,3.0,2.0,1.0,3.0,2.0,1.0,,0.0,583
 3.0 ,30.0,3.0,9.0,1908.0,1.0,5.0,4.0,3.0,1.0,4.0,1.0,, 3.0 ,2.0,1.0,4.0,140.0,2.0,2.0,0.0,unknown
2.0,36.0,0.0,9.0,1953.0,1.0,,4.0,3.0,1.0,4.0,4.0,61.0,3.0,3.0, 1.0 ,4.0,2.0,28.0,2.0,0.0,268
3.0,18.0,2.0,2.0,,1.0,3.0,2.0,3.0,1.0,1.0,1.0,34.0,3.0,2.0, 1.0 ,2.0,1.0,1.0,2.0,0.0,788
3.0,21.0,4.0,6.0,2319.0, 1.0 ,2.0,2.0,1.0,1.0,1.0,3.0,33.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,241
1.0,24.0,2.0,0.0,915.0,5.0,5.0,4.0,2.0,1.0,2.0,3.0,29.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,unknown
3.0,24.0,2.0,0.0,947.0,1.0,4.0,,3.0,1.0,3.0,4.0,38.0,1.0,485.0, 1.0 ,3.0,1.0,1.0, 2.0 ,0.0,828
1.0,24.0,2.0,0.0,1381.0, 5.0 ,3.0,4.0,2.0,1.0,2.0,2.0,35.0,3.0,2.0,1.0,675.0,2.0,1.0,2.0,0.0,116
1.0,24.0,2.0,0.0,1285.0,5.0,4.0,4.0,2.0, 1.0 ,4.0,4.0,32.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,
 1.0 ,24.0,2.0,0.0,1371.0,5.0,3.0,4.0, 2.0 ,1.0,4.0,1.0,25.0,3.0,1.0,,,2.0,1.0,2.0,0.0,677
2.0, 18.0 ,2.0,0.0,1042.0,5.0,3.0,4.0,2.0,1.0,2.0,2.0,33.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,273
1.0,12.0,2.0,0.0,900.0,5.0,3.0,4.0,4.0,1.0,2.0,3.0,23.0,3.0,2.0,1.0,3.0,2.0,,2.0,0.0,27
1.0,24.0,2.0, 0.0 ,1207.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,24.0,3.0,1.0, 1.0 ,3.0,2.0,1.0,2.0,0.0,
2.0,18.0,0.0,0.0,2278.0,2.0,2.0, 3.0 , 2.0 ,1.0,3.0,3.0, 28.0 ,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,496
1.0,60.0,3.0,9.0,6836.0,1.0,5.0,3.0,3.0,1.0,4.0,4.0,63.0,3.0,2.0,2.0, 3.0 ,2.0, 2.0 ,2.0,0.0,bad
667.0,24.0,2.0,2.0,3345.0,1.0,5.0, 4.0 ,3.0,1.0,2.0,2.0,39.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,0.0,unknown
1.0,6.0,1.0,6.0,1198.0,1.0,5.0,4.0,2.0,1.0,4.0,4.0,35.0,3.0,3.0,1.0,3.0, 2.0 ,1.0,2.0,0.0,bad
2.0,48.0,2.0,,15672.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,23.0,3.0, 2.0 ,invalid,3.0,2.0,2.0,2.0,0.0,277
1.0,60.0,2.0,9.0,7297.0,1.0,5.0,4.0,3.0,,4.0,4.0,36.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,185
4.0,18.0,2.0,5.0,1943.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,1196.0,3.0,2.0,1.0,3.0,2.0,1.0,,0.0,910
1.0,18.0,2.0,3.0,3190.0,1.0,3.0,2.0,2.0, 1.0 ,2.0,1.0,24.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,353
2.0,9.0,1.0,1.0,5129.0,1.0,5.0,2.0,2.0,1.0,4.0,4.0,74.0,1.0,3.0,1.0,4.0,1.0,2.0, 2.0 ,0.0,891
4.0,18.0,3.0,2.0,1808.0,1.0, 4.0 ,NULL,2.0,1.0,1.0,1.0,22.0,3.0,2.0,1.0, 3.0 ,2.0,1.0,2.0,0.0,60
 3.0 ,10.0,2.0, 0.0 ,1240.0,2.0,5.0,1.0,2.0,1.0,4.0,4.0,48.0,3.0,3.0,14.0,2.0,1.0,1.0,2.0,0.0,558
1.0,12.0,2.0,0.0,759.0,1.0,4.0, 4.0 ,3.0,1.0,2.0,1.0,26.0,3.0,2.0, 1.0 ,3.0,2.0,1.0,2.0,0.0,74
2.0,8.0,2.0,2.0,1237.0,1.0,3.0,3.0,2.0,1.0,4.0,1.0,24.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,878.0,554
4.0,9.0,2.0,2.0,1980.0,1.0,2.0,114.0,2.0,2.0,2.0,3.0,19.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,10
2.0,48.0,,3.0,10961.0,4.0, 4.0 , 1.0 ,3.0,2.0,2.0,4.0,27.0,1.0,2.0,,75.0,192.0,2.0,2.0,0.0,156
1.0,36.0,3.0,6.0,6887.0,1.0,3.0,4.0,3.0,1.0,3.0,2.0,29.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0, 0.0 ,146
1.0,24.0,2.0,3.0,1938.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,32.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,709
1.0,21.0,2.0,3.0,1835.0,1.0,3.0, 3.0 ,2.0,1.0,2.0,1.0,25.0,3.0,2.0, 2.0 ,3.0,2.0, 2.0 , 2.0 ,0.0,unknown
1.0,24.0,3.0,3.0,1659.0,1.0, 2.0 ,4.0,2.0,1.0,2.0,3.0,29.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,,558
2.0,6.0,3.0,0.0,1209.0,1.0, 1.0 ,4.0,3.0,1.0,4.0,2.0, 47.0 ,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,196
2.0,48.0, 0.0 ,9.0,3844.0,2.0,4.0,4.0,3.0,1.0,4.0,4.0,34.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,bad
1.0, 12.0 ,4.0,0.0,4843.0,1.0,5.0,3.0,3.0,2.0,4.0,2.0,43.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,377
2.0,12.0,2.0,5.0,639.0,1.0,3.0,4.0,3.0,1.0,2.0, 3.0 ,30.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,978
2.0,48.0,2.0, 3.0 ,5951.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,22.0,3.0,2.0,1.0,3.0,2.0,1.0,N/A,0.0,unknown
2.0,36.0,0.0,3.0,3804.0,,3.0,4.0,2.0,1.0,1.0,3.0,42.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0, 0.0 ,31
4.0,36.0,3.0,3.0,4463.0,1.0,3.0,4.0,3.0,1.0,2.0,3.0,26.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,31
4.0,NULL,3.0,9.0,7980.0,5.0,2.0,4.0,3.0,1.0,4.0,3.0,27.0, 3.0 ,1.0,2.0,3.0, 2.0 ,2.0,2.0,0.0,unknown
3.0,36.0,2.0,3.0,4210.0,1.0,3.0,4.0,3.0,1.0,2.0,3.0,26.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,bad
4.0,6.0, 2.0 ,2.0,4611.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,32.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,407
2.0,24.0,2.0,1.0,11560.0,1.0, 3.0 ,1.0,2.0,1.0,4.0,3.0,23.0,3.0,1.0,2.0,4.0,2.0,1.0,2.0,0.0,995
4.0,18.0,0.0,9.0,4165.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,36.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,195
2.0,24.0,2.0,2.0,4057.0,1.0,4.0,3.0, 1.0 ,1.0,3.0,3.0,43.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,unknown
4.0,18.0, 1.0 ,0.0,,1.0,5.0,2.0,3.0,1.0,4.0,4.0, 39.0 ,1.0,2.0,2.0,4.0,1.0,2.0,2.0,0.0,482
4.0,12.0,2.0,0.0,1386.0,3.0,3.0,2.0,N/A,1.0,2.0,2.0,26.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,659
1.0,36.0,2.0,6.0,1977.0,5.0,5.0,4.0,3.0,1.0,4.0,4.0,40.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,546
2.0,18.0,4.0,2.0,1928.0, 1.0 ,2.0,146.0, 3.0 ,1.0,2.0, 1.0 ,31.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,unknown
4.0,12.0,2.0,2.0,invalid,3.0,3.0,4.0,2.0,1.0,4.0,3.0,29.0,141.0,1.0, 1.0 ,2.0,2.0, 1.0 ,2.0,0.0,276
2.0,24.0,2.0,10.0,11328.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,29.0,1.0,2.0,2.0,4.0,2.0,2.0, 2.0 ,0.0,
2.0,24.0,4.0,10.0,11938.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,526.0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,0.0,267
2.0,27.0,4.0,3.0,2520.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,23.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,144
2.0,30.0,3.0,3.0, 1919.0 ,235.0,2.0,4.0,3.0,1.0,3.0,4.0,30.0,2.0,2.0, 2.0 ,4.0,2.0,1.0,2.0,0.0,95
2.0,60.0,601.0,10.0,14782.0,2.0,5.0,3.0,2.0,1.0,4.0,4.0,60.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0, 0.0 ,67
2.0,36.0,2.0,3.0, 2671.0 ,2.0,3.0,4.0,2.0,2.0,4.0,4.0,50.0,3.0,3.0,1.0,3.0,2.0,,2.0, 0.0 ,353
2.0,36.0,2.0,6.0,12612.0,,3.0,1.0,3.0,,4.0,4.0,47.0, 3.0 ,3.0,1.0,3.0,1.0,2.0,2.0,0.0,816
2.0,45.0,2.0,3.0,3031.0, 2.0 ,63.0,4.0,3.0,3.0,4.0,2.0,21.0,213.0,1.0,1.0,3.0,2.0, 1.0 ,2.0,0.0,154
1.0,12.0,1.0, 3.0 ,626.0,1.0,3.0,4.0,2.0,1.0,4.0,1.0,24.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,4
2.0,24.0,4.0,9.0,1935.0,1.0,5.0,4.0,1.0,1.0,4.0,1.0,31.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,
3.0,24.0,4.0,0.0,1344.0,5.0,4.0,4.0,3.0,1.0,341.0,1.0,37.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,561
4.0,18.0,2.0,2.0,1533.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,43.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,563
1.0,48.0,2.0,0.0, 3931.0 ,1.0,4.0,4.0,3.0,1.0,4.0,4.0,46.0,3.0,3.0,1.0,3.0,1.0, 1.0 ,2.0,0.0,1
1.0,24.0,1.0,2.0,3349.0,3.0,2.0, 4.0 ,3.0,1.0,4.0,4.0,30.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,0.0,203
1.0,36.0, 2.0 ,3.0,2302.0,1.0,3.0,4.0,1.0,1.0,4.0,3.0,31.0,3.0,1.0,75.0,3.0, 2.0 ,1.0,2.0,0.0,348
1.0,42.0,2.0,3.0,3965.0,1.0,,4.0,3.0,1.0,3.0,3.0,34.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,bad
1.0,12.0,2.0,3.0,727.0,2.0,2.0,4.0, 4.0 ,1.0,3.0,4.0,33.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,650
4.0,48.0,2.0,9.0,3914.0,5.0,3.0,4.0,1.0,1.0,2.0,1.0,38.0,1.0,2.0,1.0,3.0,2.0,1.0,934.0,0.0,814
1.0,48.0,2.0,9.0,4308.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,24.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,bad
2.0,12.0,2.0,3.0,1534.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,23.0,3.0,1.0,1.0,3.0,2.0, ERROR ,2.0,0.0,unknown
4.0,18.0,4.0,0.0,2775.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,31.0,1.0, 2.0 ,2.0,3.0,2.0,1.0,2.0,0.0,
1.0, 40.0 ,4.0,6.0,5998.0,1.0,3.0,4.0, 3.0 ,1.0,3.0,4.0,27.0,1.0, 2.0 ,1.0,3.0,2.0,2.0,2.0,0.0,384
3.0,15.0,4.0,3.0,1271.0,5.0,3.0,3.0,3.0,1.0,4.0,4.0,39.0,3.0,3.0,2.0,194.0,2.0,2.0,2.0,0.0,157
2.0,12.0,2.0,?,1295.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,25.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0, 0.0 ,575
2.0, 36.0 ,2.0,1.0,9398.0,1.0,2.0,1.0,4.0,1.0,4.0,3.0,28.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,0.0,294
2.0, 12.0 ,2.0,2.0,951.0,2.0,2.0,4.0,2.0,1.0,4.0,3.0,27.0,1.0,1.0,264.0,3.0,2.0,1.0, 2.0 , 0.0 ,264
2.0,24.0,2.0,0.0,1355.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,25.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,
1.0,48.0,2.0,4.0,3051.0,1.0,3.0,3.0,3.0,1.0,4.0,3.0,54.0,3.0,2.0,,3.0,NULL,1.0,2.0,0.0,66
4.0,36.0, 4.0 ,0.0,7855.0, 672.0 ,3.0, 4.0 ,2.0,1.0,2.0,1.0,25.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,
4.0,18.0,, 3.0 ,,1.0,1.0,3.0,2.0,2.0,4.0,1.0,22.0,3.0,1.0,invalid,3.0,2.0,1.0, 2.0 ,0.0,bad
4.0,36.0,3.0,9.0,9572.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,28.0,,2.0,2.0,3.0,2.0,1.0,2.0,0.0,595
2.0,24.0,1.0,6.0,1837.0,1.0,4.0,4.0,2.0,1.0,4.0,4.0,34.0,348.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,839
2.0,30.0,4.0,0.0,4249.0,1.0,1.0,4.0,4.0,1.0,2.0,3.0,28.0,3.0,2.0,2.0,4.0,2.0,1.0, 2.0 ,0.0,unknown
2.0,30.0,4.0,0.0,5234.0,1.0,1.0,4.0,4.0,1.0,2.0,3.0,28.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,0.0,258
1.0,48.0,2.0,3.0,6758.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,31.0,3.0,2.0,1.0,3.0,110.0,2.0,2.0,0.0,unknown
1.0,9.0,2.0,3.0,1366.0,1.0,2.0,3.0, 2.0 ,1.0,4.0,2.0,22.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,378
1.0,24.0,1.0,10.0, 1358.0 ,5.0,5.0,4.0, 3.0 ,1.0,3.0,3.0,40.0,2.0,?,1.0,4.0,2.0,2.0,2.0,0.0,334
1.0,18.0,2.0,2.0,2473.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,25.0,3.0,2.0,1.0,1.0,2.0, 1.0 ,2.0,0.0,668
3.0,9.0,0.0,3.0,1337.0,1.0,2.0,4.0,3.0,1.0,2.0,3.0,34.0,3.0, 2.0 , 2.0 ,4.0,2.0,2.0,2.0,0.0,798
1.0,48.0,2.0,0.0,7763.0,1.0, 5.0 ,4.0,3.0,1.0,4.0,4.0,42.0, 1.0 ,3.0,1.0,4.0,2.0,1.0,2.0, 0.0 ,unknown
2.0,15.0,1.0,0.0,1264.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0, 25.0 ,3.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,381
2.0,15.0,2.0,0.0,2631.0,2.0,3.0,2.0,2.0,1.0,901.0, 3.0 ,28.0, 3.0 ,1.0,2.0,3.0,2.0,2.0,2.0,0.0,287
2.0,48.0,2.0,0.0,6560.0,2.0,4.0,3.0,3.0,1.0,2.0,76.0,24.0,3.0,2.0,1.0, 3.0 ,2.0,1.0,2.0,0.0,79
1.0,24.0,2.0,0.0,3123.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,27.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,bad
1.0,36.0,4.0,6.0,8065.0,1.0,3.0,3.0,2.0,1.0,2.0,4.0,25.0,3.0, 2.0 ,2.0,4.0,2.0,2.0,2.0,0.0,962
1.0,24.0,2.0,3.0, 2439.0 ,1.0,2.0,4.0,2.0,1.0,4.0, 1.0 ,35.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,unknown
2.0,36.0,2.0,2.0,9034.0,2.0,2.0,4.0,3.0,2.0,1.0,4.0,29.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,0.0,130
2.0,60.0,2.0,0.0,14027.0,1.0,4.0,4.0,3.0,1.0,2.0,4.0,27.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,unknown
1.0,36.0,4.0,1.0,9629.0,1.0,4.0,4.0,3.0,1.0,4.0,3.0,24.0,3.0,2.0, 2.0 ,3.0,2.0,2.0,2.0,0.0,unknown
2.0,12.0,2.0,3.0,1484.0,5.0,3.0, 2.0 ,4.0,1.0,1.0,1.0,25.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,bad
1.0, 18.0 ,2.0,2.0,1131.0,1.0,1.0,4.0,2.0,1.0,2.0,3.0,33.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,13
2.0,24.0,3.0,2.0,2064.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,34.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,bad
2.0,18.0, 2.0 ,1.0, 12976.0 ,1.0,1.0,3.0, 2.0 , 1.0 ,4.0,4.0,38.0,3.0,3.0,1.0,4.0,2.0,2.0, 2.0 ,0.0,364
4.0,21.0,3.0,9.0,2580.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0,41.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0, 0.0 ,
4.0,27.0,2.0,0.0,2570.0,1.0,3.0,3.0,2.0,?, 3.0 ,1.0,21.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0, 0.0 ,bad
2.0,27.0,2.0,9.0,3915.0,1.0,3.0,4.0,3.0,1.0,2.0,3.0,36.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,0.0,241
4.0,10.0,2.0,0.0,1309.0,5.0,3.0,4.0,3.0,3.0,4.0,2.0,27.0,3.0,2.0,73.0,2.0,2.0,1.0,2.0,0.0,
1.0,24.0,2.0,0.0,4817.0,1.0,4.0,2.0,3.0,2.0,3.0,2.0,31.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,
1.0,12.0,2.0,0.0,2579.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,33.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,bad
2.0,36.0,3.0,0.0,2225.0,1.0,5.0,4.0,3.0,1.0,4.0,4.0,57.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0, 0.0 ,659
1.0,18.0,2.0,2.0,4153.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,42.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,
1.0,18.0,0.0,2.0,3114.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,26.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,940
1.0,18.0,4.0,2.0,2124.0,1.0,3.0,4.0,2.0,1.0,4.0,1.0,24.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,unknown
1.0,18.0,1.0,2.0,1553.0,610.0,3.0,4.0,3.0,1.0,3.0,3.0,44.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,796
1.0,30.0,2.0,2.0,2406.0,1.0,4.0,4.0,2.0,1.0,4.0,1.0,23.0,3.0,1.0,1.0,3.0,2.0,invalid, 2.0 ,0.0,792
1.0,24.0,3.0,0.0,1333.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,43.0,3.0, 3.0 ,2.0,3.0,1.0,1.0,2.0,0.0,300
1.0,48.0,0.0,2.0,7119.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,53.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,bad
 1.0 ,24.0, 3.0 ,,4870.0,1.0,3.0, 3.0 ,3.0,1.0,4.0, 4.0 ,53.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,593
1.0,12.0,4.0,0.0,691.0,1.0,5.0,4.0,3.0,1.0,3.0,2.0,35.0,3.0,2.0,166.0,3.0,2.0,1.0,2.0,0.0,
1.0,42.0, 3.0 ,3.0,4370.0,1.0,4.0,3.0,3.0,1.0,2.0,2.0,26.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,0.0,bad
1.0,36.0,1.0,2.0,2746.0,1.0,5.0,4.0,3.0,1.0,4.0,3.0,31.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,336
 1.0 ,24.0,0.0,2.0,4110.0,1.0,5.0,3.0,3.0,1.0,4.0,invalid,23.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,unknown
error,18.0,2.0,2.0, 2462.0 ,1.0,3.0,2.0,3.0,1.0,2.0,3.0,22.0,3.0,2.0, 1.0 ,3.0,2.0,1.0,2.0,0.0,45
1.0,12.0,2.0,2.0,1282.0,1.0,,2.0,2.0,1.0,4.0,3.0,20.0,3.0, 1.0 ,1.0,3.0,2.0,1.0,2.0,0.0,446
2.0,12.0,0.0,2.0,2969.0,1.0,2.0,4.0, 2.0 ,1.0,3.0,2.0,25.0, 3.0 ,1.0,2.0,3.0,2.0,1.0,2.0,0.0,913
1.0,48.0,0.0,1.0,4605.0,1.0,5.0,,3.0,1.0,4.0,4.0,24.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,214
1.0,48.0, 4.0 ,1.0,6331.0,1.0,5.0,4.0,3.0,1.0,4.0, 4.0 ,46.0,3.0,3.0,2.0, 3.0 ,2.0,2.0,2.0,0.0,591
1.0,24.0,,2.0,3552.0,1.0,4.0,3.0,3.0, 1.0 ,4.0,3.0, 27.0 ,1.0,2.0,1.0,129.0,2.0,1.0,2.0,0.0,164
1.0,12.0,1.0,0.0,697.0,1.0,2.0,4.0,3.0,1.0,2.0,3.0,46.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,631
1.0,24.0,2.0,0.0,1442.0,1.0,4.0, 4.0 ,2.0,1.0,4.0,3.0,23.0,3.0,1.0,2.0,3.0,2.0,1.0, 2.0 ,0.0,184
1.0, 27.0 ,0.0,9.0, 5293.0 ,, 1.0 ,2.0,3.0,1.0,4.0,2.0,50.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,unknown
1.0,21.0,3.0,6.0,3414.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,26.0,2.0, 2.0 ,2.0,3.0,2.0,1.0,2.0,0.0,808
1.0,18.0,2.0,2.0,2039.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,20.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,
1.0, 24.0 ,1.0,9.0,3161.0,1.0,3.0,4.0, 3.0 ,1.0,2.0,2.0,31.0,1.0,,1.0,3.0,2.0, 2.0 ,2.0,0.0,
1.0,12.0,2.0,8.0,902.0,1.0, 4.0 ,4.0,4.0,1.0,4.0,2.0,21.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,N/A,unknown
1.0,48.0,2.0,1.0,10297.0,1.0,4.0,4.0,3.0,1.0,4.0, 4.0 , 39.0 , 3.0 ,3.0,3.0,3.0,1.0,2.0,2.0,0.0,83
